Datetime,Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter)
2024-03-23 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 00:00:00,King's Park,0.0,0.0,0.0
2024-03-23 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 01:00:00,King's Park,0.0,0.0,0.0
2024-03-23 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 02:00:00,King's Park,0.0,0.0,0.0
2024-03-23 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 03:00:00,King's Park,0.0,0.0,0.0
2024-03-23 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 04:00:00,King's Park,0.0,0.0,0.0
2024-03-23 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 05:00:00,King's Park,0.0,0.0,0.0
2024-03-23 06:00:00,Kau Sai Chau,0.2857142857142857,0.0,0.2857142857142857
2024-03-23 06:00:00,King's Park,0.2857142857142857,0.0,0.14285714285714285
2024-03-23 07:00:00,Kau Sai Chau,15.4,0.0,14.8
2024-03-23 07:00:00,King's Park,35.2,0.0,27.0
2024-03-23 08:00:00,Kau Sai Chau,83.57142857142857,0.7142857142857143,82.0
2024-03-23 08:00:00,King's Park,164.42857142857142,1.0,137.0
2024-03-23 09:00:00,Kau Sai Chau,225.0,3.2,219.2
2024-03-23 09:00:00,King's Park,202.6,0.8,168.0
2024-03-23 10:00:00,Kau Sai Chau,517.0,118.0,409.85714285714283
2024-03-23 10:00:00,King's Park,378.42857142857144,9.0,318.0
2024-03-23 11:00:00,Kau Sai Chau,875.0,352.0,548.2
2024-03-23 11:00:00,King's Park,326.2,6.0,330.8
2024-03-23 12:00:00,Kau Sai Chau,648.2857142857143,108.85714285714286,527.0
2024-03-23 12:00:00,King's Park,410.57142857142856,1.1428571428571428,330.14285714285717
2024-03-23 13:00:00,Kau Sai Chau,384.6,2.0,366.2
2024-03-23 13:00:00,King's Park,358.2,2.0,335.2
2024-03-23 14:00:00,Kau Sai Chau,474.2857142857143,23.714285714285715,437.85714285714283
2024-03-23 14:00:00,King's Park,569.0,66.85714285714286,486.0
2024-03-23 15:00:00,Kau Sai Chau,402.4,44.0,357.0
2024-03-23 15:00:00,King's Park,776.2,415.4,411.4
2024-03-23 16:00:00,Kau Sai Chau,158.14285714285714,0.42857142857142855,156.0
2024-03-23 16:00:00,King's Park,509.2857142857143,398.57142857142856,285.7142857142857
2024-03-23 17:00:00,Kau Sai Chau,118.2,0.2,116.8
2024-03-23 17:00:00,King's Park,141.6,106.8,124.4
2024-03-23 18:00:00,Kau Sai Chau,25.571428571428573,0.0,25.285714285714285
2024-03-23 18:00:00,King's Park,22.0,0.0,23.857142857142858
2024-03-23 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 19:00:00,King's Park,0.2,0.0,0.4
2024-03-23 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 20:00:00,King's Park,0.0,0.0,0.0
2024-03-23 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 21:00:00,King's Park,0.0,0.0,0.0
2024-03-23 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 22:00:00,King's Park,0.0,0.0,0.0
2024-03-23 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-23 23:00:00,King's Park,0.0,0.0,0.0
2024-03-24 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 00:00:00,King's Park,0.0,0.0,0.0
2024-03-24 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 01:00:00,King's Park,0.0,0.0,0.0
2024-03-24 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 02:00:00,King's Park,0.0,0.0,0.0
2024-03-24 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 03:00:00,King's Park,0.0,0.0,0.0
2024-03-24 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 04:00:00,King's Park,0.0,0.0,0.0
2024-03-24 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 05:00:00,King's Park,0.0,0.0,0.0
2024-03-24 06:00:00,Kau Sai Chau,0.8571428571428571,0.0,0.7142857142857143
2024-03-24 06:00:00,King's Park,0.42857142857142855,0.0,0.2857142857142857
2024-03-24 07:00:00,Kau Sai Chau,26.4,0.0,25.6
2024-03-24 07:00:00,King's Park,47.0,0.0,31.2
2024-03-24 08:00:00,Kau Sai Chau,224.71428571428572,105.14285714285714,173.28571428571428
2024-03-24 08:00:00,King's Park,294.0,359.7142857142857,118.71428571428571
2024-03-24 09:00:00,Kau Sai Chau,596.0,556.6,263.8
2024-03-24 09:00:00,King's Park,514.6,591.6,149.4
2024-03-24 10:00:00,Kau Sai Chau,813.8571428571429,613.8571428571429,335.0
2024-03-24 10:00:00,King's Park,660.2857142857143,639.5714285714286,232.14285714285714
2024-03-24 11:00:00,Kau Sai Chau,876.2,771.2,193.0
2024-03-24 11:00:00,King's Park,716.2,412.2,327.6
2024-03-24 12:00:00,Kau Sai Chau,977.7142857142857,796.0,212.85714285714286
2024-03-24 12:00:00,King's Park,969.7142857142857,779.5714285714286,248.57142857142858
2024-03-24 13:00:00,Kau Sai Chau,965.4,806.6,190.0
2024-03-24 13:00:00,King's Park,958.2,768.8,271.2
2024-03-24 14:00:00,Kau Sai Chau,863.1428571428571,749.8571428571429,193.0
2024-03-24 14:00:00,King's Park,875.0,726.2857142857143,238.0
2024-03-24 15:00:00,Kau Sai Chau,729.0,732.8,163.8
2024-03-24 15:00:00,King's Park,717.0,727.6,177.2
2024-03-24 16:00:00,Kau Sai Chau,524.4285714285714,648.2857142857143,138.57142857142858
2024-03-24 16:00:00,King's Park,503.57142857142856,630.1428571428571,141.28571428571428
2024-03-24 17:00:00,Kau Sai Chau,291.8,507.4,96.0
2024-03-24 17:00:00,King's Park,277.2,480.6,100.4
2024-03-24 18:00:00,Kau Sai Chau,74.14285714285714,164.57142857142858,38.0
2024-03-24 18:00:00,King's Park,68.85714285714286,147.42857142857142,40.857142857142854
2024-03-24 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 19:00:00,King's Park,0.0,0.0,0.2
2024-03-24 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 20:00:00,King's Park,0.0,0.0,0.0
2024-03-24 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 21:00:00,King's Park,0.0,0.0,0.0
2024-03-24 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 22:00:00,King's Park,0.0,0.0,0.0
2024-03-24 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-24 23:00:00,King's Park,0.0,0.0,0.0
2024-03-25 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 00:00:00,King's Park,0.0,0.0,0.0
2024-03-25 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 01:00:00,King's Park,0.0,0.0,0.0
2024-03-25 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 02:00:00,King's Park,0.0,0.0,0.0
2024-03-25 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 03:00:00,King's Park,0.0,0.0,0.0
2024-03-25 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 04:00:00,King's Park,0.0,0.0,0.0
2024-03-25 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 05:00:00,King's Park,0.0,0.0,0.0
2024-03-25 06:00:00,Kau Sai Chau,1.5714285714285714,0.0,1.2857142857142858
2024-03-25 06:00:00,King's Park,1.1428571428571428,0.0,0.5714285714285714
2024-03-25 07:00:00,Kau Sai Chau,22.4,0.0,21.6
2024-03-25 07:00:00,King's Park,55.0,0.2,38.4
2024-03-25 08:00:00,Kau Sai Chau,140.14285714285714,12.714285714285714,132.42857142857142
2024-03-25 08:00:00,King's Park,143.14285714285714,1.2857142857142858,121.0
2024-03-25 09:00:00,Kau Sai Chau,382.2,180.0,264.6
2024-03-25 09:00:00,King's Park,324.2,74.8,232.2
2024-03-25 10:00:00,Kau Sai Chau,506.57142857142856,143.0,387.2857142857143
2024-03-25 10:00:00,King's Park,363.85714285714283,27.428571428571427,301.42857142857144
2024-03-25 11:00:00,Kau Sai Chau,815.8,345.8,490.0
2024-03-25 11:00:00,King's Park,405.6,17.6,322.2
2024-03-25 12:00:00,Kau Sai Chau,647.0,133.85714285714286,497.57142857142856
2024-03-25 12:00:00,King's Park,520.2857142857143,129.42857142857142,410.0
2024-03-25 13:00:00,Kau Sai Chau,883.0,453.4,436.4
2024-03-25 13:00:00,King's Park,772.2,345.2,432.6
2024-03-25 14:00:00,Kau Sai Chau,814.5714285714286,514.4285714285714,345.7142857142857
2024-03-25 14:00:00,King's Park,815.8571428571429,560.0,316.2857142857143
2024-03-25 15:00:00,Kau Sai Chau,685.8,566.8,249.4
2024-03-25 15:00:00,King's Park,715.8,578.4,256.8
2024-03-25 16:00:00,Kau Sai Chau,502.57142857142856,569.0,161.42857142857142
2024-03-25 16:00:00,King's Park,495.0,551.8571428571429,176.85714285714286
2024-03-25 17:00:00,Kau Sai Chau,271.2,419.6,108.0
2024-03-25 17:00:00,King's Park,267.0,413.6,119.2
2024-03-25 18:00:00,Kau Sai Chau,70.85714285714286,121.71428571428571,43.0
2024-03-25 18:00:00,King's Park,67.14285714285714,114.42857142857143,46.57142857142857
2024-03-25 19:00:00,Kau Sai Chau,0.4,0.0,0.4
2024-03-25 19:00:00,King's Park,0.0,0.0,0.4
2024-03-25 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 20:00:00,King's Park,0.0,0.0,0.0
2024-03-25 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 21:00:00,King's Park,0.0,0.0,0.0
2024-03-25 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 22:00:00,King's Park,0.0,0.0,0.0
2024-03-25 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-25 23:00:00,King's Park,0.0,0.0,0.0
2024-03-26 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 00:00:00,King's Park,0.0,0.0,0.0
2024-03-26 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 01:00:00,King's Park,0.0,0.0,0.0
2024-03-26 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 02:00:00,King's Park,0.0,0.0,0.0
2024-03-26 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 03:00:00,King's Park,0.0,0.0,0.0
2024-03-26 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 04:00:00,King's Park,0.0,0.0,0.0
2024-03-26 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 05:00:00,King's Park,0.0,0.0,0.0
2024-03-26 06:00:00,Kau Sai Chau,1.4285714285714286,0.14285714285714285,1.2857142857142858
2024-03-26 06:00:00,King's Park,0.8571428571428571,0.0,0.42857142857142855
2024-03-26 07:00:00,Kau Sai Chau,55.2,16.8,53.8
2024-03-26 07:00:00,King's Park,57.4,0.0,35.6
2024-03-26 08:00:00,Kau Sai Chau,172.28571428571428,39.42857142857143,150.71428571428572
2024-03-26 08:00:00,King's Park,159.85714285714286,35.0,133.57142857142858
2024-03-26 09:00:00,Kau Sai Chau,436.6,279.2,259.8
2024-03-26 09:00:00,King's Park,292.8,129.8,264.2
2024-03-26 10:00:00,Kau Sai Chau,671.4285714285714,467.2857142857143,302.2857142857143
2024-03-26 10:00:00,King's Park,561.4285714285714,303.0,321.0
2024-03-26 11:00:00,Kau Sai Chau,829.4,575.6,307.0
2024-03-26 11:00:00,King's Park,716.2,118.8,393.2
2024-03-26 12:00:00,Kau Sai Chau,701.1428571428571,292.0,394.14285714285717
2024-03-26 12:00:00,King's Park,710.0,226.14285714285714,427.85714285714283
2024-03-26 13:00:00,Kau Sai Chau,756.8,394.0,359.2
2024-03-26 13:00:00,King's Park,835.6,363.2,441.0
2024-03-26 14:00:00,Kau Sai Chau,814.0,553.8571428571429,311.85714285714283
2024-03-26 14:00:00,King's Park,790.8571428571429,442.7142857142857,395.0
2024-03-26 15:00:00,Kau Sai Chau,687.2,543.2,261.0
2024-03-26 15:00:00,King's Park,663.0,389.4,377.6
2024-03-26 16:00:00,Kau Sai Chau,411.57142857142856,281.0,227.85714285714286
2024-03-26 16:00:00,King's Park,339.14285714285717,108.42857142857143,270.0
2024-03-26 17:00:00,Kau Sai Chau,179.4,56.2,159.6
2024-03-26 17:00:00,King's Park,191.4,81.4,165.0
2024-03-26 18:00:00,Kau Sai Chau,65.42857142857143,43.857142857142854,53.57142857142857
2024-03-26 18:00:00,King's Park,62.857142857142854,69.42857142857143,55.714285714285715
2024-03-26 19:00:00,Kau Sai Chau,0.0,0.0,0.2
2024-03-26 19:00:00,King's Park,0.0,0.0,0.4
2024-03-26 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 20:00:00,King's Park,0.0,0.0,0.0
2024-03-26 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 21:00:00,King's Park,0.0,0.0,0.0
2024-03-26 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-26 22:00:00,King's Park,0.0,0.0,0.0
2024-03-26 23:00:00,Kau Sai Chau,0.2,0.0,0.2
2024-03-26 23:00:00,King's Park,0.0,0.0,0.0
2024-03-27 00:00:00,Kau Sai Chau,0.14285714285714285,0.0,0.14285714285714285
2024-03-27 00:00:00,King's Park,0.0,0.0,0.14285714285714285
2024-03-27 01:00:00,Kau Sai Chau,0.4,0.0,0.8
2024-03-27 01:00:00,King's Park,0.0,0.0,0.0
2024-03-27 02:00:00,Kau Sai Chau,0.2857142857142857,0.0,0.2857142857142857
2024-03-27 02:00:00,King's Park,0.0,0.0,0.0
2024-03-27 03:00:00,Kau Sai Chau,0.2,0.0,0.2
2024-03-27 03:00:00,King's Park,0.0,0.0,0.0
2024-03-27 04:00:00,Kau Sai Chau,0.14285714285714285,0.0,0.0
2024-03-27 04:00:00,King's Park,0.0,0.0,0.0
2024-03-27 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-27 05:00:00,King's Park,0.0,0.0,0.0
2024-03-27 06:00:00,Kau Sai Chau,0.2857142857142857,0.0,0.42857142857142855
2024-03-27 06:00:00,King's Park,0.42857142857142855,0.0,0.0
2024-03-27 07:00:00,Kau Sai Chau,10.0,0.0,9.8
2024-03-27 07:00:00,King's Park,12.0,0.0,8.6
2024-03-27 08:00:00,Kau Sai Chau,25.428571428571427,0.0,25.285714285714285
2024-03-27 08:00:00,King's Park,40.0,0.0,36.0
2024-03-27 09:00:00,Kau Sai Chau,61.0,0.0,60.2
2024-03-27 09:00:00,King's Park,76.8,0.0,67.8
2024-03-27 10:00:00,Kau Sai Chau,68.14285714285714,0.0,66.71428571428571
2024-03-27 10:00:00,King's Park,87.0,0.0,75.42857142857143
2024-03-27 11:00:00,Kau Sai Chau,91.0,0.0,89.0
2024-03-27 11:00:00,King's Park,164.0,0.2,150.8
2024-03-27 12:00:00,Kau Sai Chau,150.28571428571428,0.14285714285714285,145.0
2024-03-27 12:00:00,King's Park,464.42857142857144,35.285714285714285,403.57142857142856
2024-03-27 13:00:00,Kau Sai Chau,164.8,0.6,158.4
2024-03-27 13:00:00,King's Park,709.2,79.8,567.8
2024-03-27 14:00:00,Kau Sai Chau,220.71428571428572,0.42857142857142855,214.57142857142858
2024-03-27 14:00:00,King's Park,544.1428571428571,96.42857142857143,499.14285714285717
2024-03-27 15:00:00,Kau Sai Chau,215.6,0.6,211.4
2024-03-27 15:00:00,King's Park,644.8,138.4,407.4
2024-03-27 16:00:00,Kau Sai Chau,152.85714285714286,0.14285714285714285,150.85714285714286
2024-03-27 16:00:00,King's Park,409.0,200.85714285714286,318.85714285714283
2024-03-27 17:00:00,Kau Sai Chau,69.4,0.0,68.8
2024-03-27 17:00:00,King's Park,247.2,125.2,190.2
2024-03-27 18:00:00,Kau Sai Chau,25.428571428571427,0.0,25.142857142857142
2024-03-27 18:00:00,King's Park,70.0,89.42857142857143,63.714285714285715
2024-03-27 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-27 19:00:00,King's Park,0.0,0.0,0.4
2024-03-27 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-27 20:00:00,King's Park,0.0,0.0,0.0
2024-03-27 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-27 21:00:00,King's Park,0.0,0.0,0.0
2024-03-27 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-27 22:00:00,King's Park,0.0,0.0,0.0
2024-03-27 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-27 23:00:00,King's Park,0.0,0.0,0.0
2024-03-28 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 00:00:00,King's Park,0.0,0.0,0.0
2024-03-28 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 01:00:00,King's Park,0.0,0.0,0.0
2024-03-28 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 02:00:00,King's Park,0.0,0.0,0.0
2024-03-28 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 03:00:00,King's Park,0.0,0.0,0.0
2024-03-28 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 04:00:00,King's Park,0.0,0.0,0.0
2024-03-28 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 05:00:00,King's Park,0.0,0.0,0.0
2024-03-28 06:00:00,Kau Sai Chau,1.0,0.0,0.7142857142857143
2024-03-28 06:00:00,King's Park,0.7142857142857143,0.0,0.42857142857142855
2024-03-28 07:00:00,Kau Sai Chau,18.2,0.0,17.6
2024-03-28 07:00:00,King's Park,22.8,0.0,21.4
2024-03-28 08:00:00,Kau Sai Chau,133.85714285714286,0.0,131.71428571428572
2024-03-28 08:00:00,King's Park,102.57142857142857,0.14285714285714285,90.57142857142857
2024-03-28 09:00:00,Kau Sai Chau,320.8,10.4,308.6
2024-03-28 09:00:00,King's Park,143.8,0.4,151.2
2024-03-28 10:00:00,Kau Sai Chau,434.2857142857143,151.28571428571428,302.14285714285717
2024-03-28 10:00:00,King's Park,489.2857142857143,58.42857142857143,301.0
2024-03-28 11:00:00,Kau Sai Chau,774.6,249.4,532.4
2024-03-28 11:00:00,King's Park,778.4,319.8,445.4
2024-03-28 12:00:00,Kau Sai Chau,667.0,177.28571428571428,475.14285714285717
2024-03-28 12:00:00,King's Park,690.5714285714286,205.14285714285714,479.14285714285717
2024-03-28 13:00:00,Kau Sai Chau,524.2,38.0,470.0
2024-03-28 13:00:00,King's Park,509.0,45.8,492.0
2024-03-28 14:00:00,Kau Sai Chau,312.7142857142857,2.857142857142857,299.7142857142857
2024-03-28 14:00:00,King's Park,226.71428571428572,0.42857142857142855,238.14285714285714
2024-03-28 15:00:00,Kau Sai Chau,391.2,59.2,331.6
2024-03-28 15:00:00,King's Park,588.8,175.0,378.0
2024-03-28 16:00:00,Kau Sai Chau,330.42857142857144,80.42857142857143,273.85714285714283
2024-03-28 16:00:00,King's Park,350.7142857142857,107.28571428571429,277.14285714285717
2024-03-28 17:00:00,Kau Sai Chau,212.4,83.2,180.0
2024-03-28 17:00:00,King's Park,217.4,107.8,193.8
2024-03-28 18:00:00,Kau Sai Chau,59.857142857142854,17.0,54.857142857142854
2024-03-28 18:00:00,King's Park,58.42857142857143,12.571428571428571,62.0
2024-03-28 19:00:00,Kau Sai Chau,0.4,0.0,0.4
2024-03-28 19:00:00,King's Park,0.0,0.0,0.4
2024-03-28 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 20:00:00,King's Park,0.0,0.0,0.0
2024-03-28 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 21:00:00,King's Park,0.0,0.0,0.0
2024-03-28 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 22:00:00,King's Park,0.0,0.0,0.0
2024-03-28 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-28 23:00:00,King's Park,0.0,0.0,0.0
2024-03-29 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 00:00:00,King's Park,0.0,0.0,0.0
2024-03-29 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 01:00:00,King's Park,0.0,0.0,0.0
2024-03-29 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 02:00:00,King's Park,0.0,0.0,0.0
2024-03-29 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 03:00:00,King's Park,0.0,0.0,0.0
2024-03-29 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 04:00:00,King's Park,0.0,0.0,0.0
2024-03-29 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 05:00:00,King's Park,0.0,0.0,0.0
2024-03-29 06:00:00,Kau Sai Chau,0.7142857142857143,0.0,0.7142857142857143
2024-03-29 06:00:00,King's Park,0.42857142857142855,0.0,0.0
2024-03-29 07:00:00,Kau Sai Chau,35.2,0.0,34.2
2024-03-29 07:00:00,King's Park,38.0,0.0,29.4
2024-03-29 08:00:00,Kau Sai Chau,133.28571428571428,1.5714285714285714,129.85714285714286
2024-03-29 08:00:00,King's Park,144.14285714285714,5.571428571428571,123.28571428571429
2024-03-29 09:00:00,Kau Sai Chau,371.4,73.6,328.0
2024-03-29 09:00:00,King's Park,387.4,56.0,333.2
2024-03-29 10:00:00,Kau Sai Chau,521.4285714285714,88.14285714285714,449.57142857142856
2024-03-29 10:00:00,King's Park,462.42857142857144,42.142857142857146,405.85714285714283
2024-03-29 11:00:00,Kau Sai Chau,571.0,88.6,481.2
2024-03-29 11:00:00,King's Park,565.0,75.4,471.2
2024-03-29 12:00:00,Kau Sai Chau,657.7142857142857,127.71428571428571,512.2857142857143
2024-03-29 12:00:00,King's Park,702.5714285714286,178.0,465.2857142857143
2024-03-29 13:00:00,Kau Sai Chau,741.6,262.6,468.6
2024-03-29 13:00:00,King's Park,788.0,327.6,463.2
2024-03-29 14:00:00,Kau Sai Chau,610.0,152.71428571428572,454.2857142857143
2024-03-29 14:00:00,King's Park,530.1428571428571,95.42857142857143,454.0
2024-03-29 15:00:00,Kau Sai Chau,521.8,132.0,401.4
2024-03-29 15:00:00,King's Park,525.4,79.0,415.2
2024-03-29 16:00:00,Kau Sai Chau,299.85714285714283,25.571428571428573,275.42857142857144
2024-03-29 16:00:00,King's Park,322.85714285714283,106.57142857142857,258.2857142857143
2024-03-29 17:00:00,Kau Sai Chau,123.8,1.2,121.4
2024-03-29 17:00:00,King's Park,119.4,0.8,116.8
2024-03-29 18:00:00,Kau Sai Chau,34.714285714285715,0.0,34.57142857142857
2024-03-29 18:00:00,King's Park,34.142857142857146,0.0,38.142857142857146
2024-03-29 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 19:00:00,King's Park,0.0,0.0,0.2
2024-03-29 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 20:00:00,King's Park,0.0,0.0,0.0
2024-03-29 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 21:00:00,King's Park,0.0,0.0,0.0
2024-03-29 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 22:00:00,King's Park,0.0,0.0,0.0
2024-03-29 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-29 23:00:00,King's Park,0.0,0.0,0.0
2024-03-30 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 00:00:00,King's Park,0.0,0.0,0.0
2024-03-30 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 01:00:00,King's Park,0.0,0.0,0.0
2024-03-30 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 02:00:00,King's Park,0.0,0.0,0.0
2024-03-30 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 03:00:00,King's Park,0.0,0.0,0.0
2024-03-30 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 04:00:00,King's Park,0.0,0.0,0.0
2024-03-30 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 05:00:00,King's Park,0.0,0.0,0.0
2024-03-30 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 06:00:00,King's Park,0.5714285714285714,0.0,0.2857142857142857
2024-03-30 07:00:00,Kau Sai Chau,20.4,0.0,20.2
2024-03-30 07:00:00,King's Park,21.8,0.0,18.0
2024-03-30 08:00:00,Kau Sai Chau,79.14285714285714,0.0,77.57142857142857
2024-03-30 08:00:00,King's Park,73.0,0.14285714285714285,58.714285714285715
2024-03-30 09:00:00,Kau Sai Chau,366.6,85.0,301.4
2024-03-30 09:00:00,King's Park,410.4,52.8,265.8
2024-03-30 10:00:00,Kau Sai Chau,534.5714285714286,213.0,364.42857142857144
2024-03-30 10:00:00,King's Park,340.14285714285717,103.85714285714286,280.42857142857144
2024-03-30 11:00:00,Kau Sai Chau,633.4,199.4,434.8
2024-03-30 11:00:00,King's Park,336.4,33.6,283.2
2024-03-30 12:00:00,Kau Sai Chau,905.4285714285714,515.7142857142857,388.7142857142857
2024-03-30 12:00:00,King's Park,643.4285714285714,358.85714285714283,383.7142857142857
2024-03-30 13:00:00,Kau Sai Chau,506.6,151.8,338.2
2024-03-30 13:00:00,King's Park,654.4,135.6,522.2
2024-03-30 14:00:00,Kau Sai Chau,384.14285714285717,28.0,346.57142857142856
2024-03-30 14:00:00,King's Park,643.1428571428571,325.85714285714283,384.2857142857143
2024-03-30 15:00:00,Kau Sai Chau,282.6,1.4,275.0
2024-03-30 15:00:00,King's Park,442.8,221.2,330.6
2024-03-30 16:00:00,Kau Sai Chau,330.7142857142857,114.57142857142857,259.85714285714283
2024-03-30 16:00:00,King's Park,398.57142857142856,279.2857142857143,253.14285714285714
2024-03-30 17:00:00,Kau Sai Chau,168.4,61.6,141.2
2024-03-30 17:00:00,King's Park,158.4,44.2,138.8
2024-03-30 18:00:00,Kau Sai Chau,51.0,11.285714285714286,47.714285714285715
2024-03-30 18:00:00,King's Park,54.857142857142854,53.0,52.714285714285715
2024-03-30 19:00:00,Kau Sai Chau,0.2,0.0,0.2
2024-03-30 19:00:00,King's Park,0.0,0.0,0.4
2024-03-30 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 20:00:00,King's Park,0.0,0.0,0.0
2024-03-30 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 21:00:00,King's Park,0.0,0.0,0.0
2024-03-30 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 22:00:00,King's Park,0.0,0.0,0.0
2024-03-30 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-30 23:00:00,King's Park,0.0,0.0,0.0
2024-03-31 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-31 00:00:00,King's Park,0.0,0.0,0.0
2024-03-31 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-31 01:00:00,King's Park,0.0,0.0,0.0
2024-03-31 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-31 02:00:00,King's Park,0.0,0.0,0.0
2024-03-31 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-31 03:00:00,King's Park,0.0,0.0,0.0
2024-03-31 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-03-31 04:00:00,King's Park,0.0,0.0,0.0
2024-03-31 05:00:00,Kau Sai Chau,0.2,0.0,0.2
